DatumTijd,GAS_UTIL_Totaal_Nm³,GAS_UTIL_Turbine_Nm³,GAS_UTIL_HRSG_Nm³,GAS_UTIL_GT EDP_day avg_Nm3,GAS_UTIL_HRSG EDP_day avg_Nm3,GAS_UTIL_BUB brander 1_Nm³,GAS_UTIL_BUB brander 2_Nm³,GAS_UTIL_BUB brander 1+2_Nm3,GAS_NB_NB TOT_Nm³,GAS_CP_CP TOT_Nm³,GAS_NB_NB Wervelbeddroger_Nm³,GAS_NB_NB Sproeidroger_Nm³,GAS_CP_CP Klinkeroven_Nm³,GAS_CP_CP TiCl4 verhitter_Nm³,GAS_CP_CP Zuurstofverhitter_Nm³,GAS_CP_CP AGV_Nm³,STOOM_UTIL_HRSG_ton/hr,STOOM_UTIL_WHB_ton/hr,STOOM_UTIL_BUB_ton/hr,STOOM_21 barg_21 barg TOT_ton/hr,STOOM_9 barg_9 barg TOT_ton/hr,STOOM_9 barg_9 barg ONTG_ton/hr,STOOM_9 barg_9 barg NB_ton/hr,STOOM_9 barg_9 barg CP_ton/hr,STOOM_21 barg_21 barg WHB_ton/hr,STOOM_21 barg_21 barg MICRONISATIE_ton/hr,GAS_ENI_Totaal_Nm³,GAS_ENI_Totaal_MWh,GAS_ENI_Totaal_kWhNm³,ELEC_FLUVIUS_Afname_kWh,ELEC_FLUVIUS_GTprod_kWh,ELEC_FLUVIUS_Injectie_kWh,ELEC_verbruik_kWh,GT_REND_%,GAS_balans_Nm³,Maand,Dag,Uur,Week,Weekdag,Label,Label2,Type
11/16/2022 13:00,2794.54,1868.69,17.31,1868.33,439.58,0.0,0.0,0.0,577.97,335.83,302.4,43.7,205.81,194.83,124.24,28.75,17.31,4.53,0.11,8.87,,1.13,1.84,4.88,0.0,8.87,3593.21,41.7,11.6,400.4,5962.0,0.0,6362.4,0.3,-427.54,11.0,16.0,13.0,47.0,3.0,111613.0,1116.0,week <> 17-20
11/16/2022 14:00,3105.82,1854.71,17.47,1868.33,439.58,0.0,0.0,0.0,609.69,642.07,301.78,303.27,207.39,192.74,124.02,28.76,17.47,4.5,0.0,9.44,,1.07,1.64,4.84,0.0,9.44,3565.31,41.42,11.62,396.0,5926.25,0.0,6322.25,0.3,-440.22,11.0,16.0,14.0,47.0,3.0,111614.0,1116.0,week <> 17-20
11/16/2022 15:00,3322.51,1850.05,17.87,1868.33,439.58,0.0,0.0,0.0,610.17,809.48,307.03,440.6,207.72,195.24,124.53,28.83,17.87,4.49,0.0,10.26,,1.16,1.95,4.84,0.0,10.26,3575.43,41.55,11.62,343.2,5901.5,0.0,6244.7,0.3,-386.78,11.0,16.0,15.0,47.0,3.0,111615.0,1116.0,week <> 17-20
11/16/2022 16:00,3409.52,1853.15,19.2,1868.33,439.58,0.0,0.0,0.0,607.05,799.64,299.69,437.12,206.69,195.33,123.35,28.88,19.2,4.48,0.0,11.07,,1.24,1.68,4.86,0.0,11.07,3774.53,43.88,11.62,365.2,5940.0,0.0,6305.2,0.31,-289.9,11.0,16.0,16.0,47.0,3.0,111616.0,1116.0,week <> 17-20
11/16/2022 17:00,3278.93,1856.24,18.69,1868.33,439.58,3.16,0.0,3.16,603.92,665.62,169.3,436.11,210.3,195.26,123.64,28.9,18.69,4.53,0.0,11.88,,0.95,1.75,4.85,0.0,11.88,3683.44,42.47,11.53,290.4,5964.75,0.0,6255.15,0.31,-289.6,11.0,16.0,17.0,47.0,3.0,111617.0,1116.0,week 17-20
11/16/2022 18:00,3463.2,1859.33,19.28,1868.33,439.58,0.0,0.0,0.0,600.8,799.88,303.12,435.09,218.93,199.02,123.94,28.93,19.28,4.55,0.0,12.69,,1.23,1.09,4.92,0.0,12.69,3698.76,42.49,11.49,374.0,5978.5,0.0,6352.5,0.31,-236.39,11.0,16.0,18.0,47.0,3.0,111618.0,1116.0,week 17-20
11/16/2022 19:00,3532.76,1862.43,20.34,1868.33,439.58,0.0,0.0,0.0,597.67,791.68,303.04,434.07,219.36,196.17,124.05,28.96,20.34,4.56,0.0,13.5,,1.25,1.39,4.86,0.0,13.5,3689.79,42.42,11.5,316.8,5981.25,0.0,6298.05,0.31,-158.6,11.0,16.0,19.0,47.0,3.0,111619.0,1116.0,week 17-20
11/16/2022 20:00,3627.92,1865.52,21.81,1868.33,439.58,0.0,0.0,0.0,594.55,789.23,299.74,433.06,214.64,181.42,122.85,28.89,21.81,4.84,0.0,14.31,,1.36,1.04,4.84,0.0,14.31,3709.41,42.96,11.58,162.8,5964.75,0.0,6127.55,0.31,-60.95,11.0,16.0,20.0,47.0,3.0,111620.0,1116.0,week 17-20
11/16/2022 21:00,3724.39,1868.61,23.53,1868.33,439.58,6.11,0.0,6.11,591.42,796.06,303.39,432.04,211.09,162.93,116.33,28.85,23.53,4.91,0.0,15.12,,1.67,1.38,4.83,0.0,15.12,3704.83,43.07,11.63,167.2,5956.5,0.0,6123.7,0.3,22.61,11.0,16.0,21.0,47.0,3.0,111621.0,1116.0,week <> 17-20
11/16/2022 22:00,3680.09,1871.56,22.34,1868.33,439.58,0.0,0.0,0.0,593.59,792.37,300.68,431.03,205.77,207.59,129.05,28.81,22.34,4.92,0.0,15.76,,1.38,0.96,4.73,0.0,15.76,3672.72,42.65,11.61,215.6,5937.25,8.8,6144.05,0.3,-17.02,11.0,16.0,22.0,47.0,3.0,111622.0,1116.0,week <> 17-20
11/16/2022 23:00,3635.27,1874.07,22.13,1868.33,439.58,0.0,0.0,0.0,604.89,789.28,301.23,434.4,201.14,187.25,130.96,28.78,22.13,5.41,0.0,15.79,,1.46,1.02,4.65,0.0,15.79,3741.19,43.46,11.62,356.4,5912.5,0.0,6268.9,0.3,-72.55,11.0,16.0,23.0,47.0,3.0,111623.0,1116.0,week <> 17-20
11/17/2022 0:00,3685.26,1876.56,22.14,1884.17,525.83,0.0,0.0,0.0,615.49,824.52,300.52,461.04,200.52,192.39,128.29,28.82,22.14,5.25,0.0,15.75,,1.35,1.27,4.37,0.0,15.75,3642.6,42.33,11.62,281.6,5885.0,0.0,6166.6,0.3,-157.15,11.0,17.0,0.0,47.0,4.0,11170.0,1117.0,week <> 17-20
11/17/2022 1:00,3590.25,1879.04,20.77,1884.17,525.83,0.0,0.0,0.0,611.64,836.74,301.41,466.82,203.74,197.07,129.24,28.91,20.77,5.09,0.0,15.71,,1.46,0.62,4.18,0.0,15.71,3653.02,42.47,11.63,127.6,5838.25,0.0,5965.85,0.3,-263.01,11.0,17.0,1.0,47.0,4.0,11171.0,1117.0,week <> 17-20
11/17/2022 2:00,3687.45,1881.52,21.8,1884.17,525.83,0.0,0.0,0.0,602.63,837.28,300.95,465.81,204.04,197.78,129.46,28.75,21.8,5.02,0.0,15.67,,1.42,1.46,4.2,0.0,15.67,3722.28,43.28,11.63,316.8,5813.5,0.0,6130.3,0.29,-159.82,11.0,17.0,2.0,47.0,4.0,11172.0,1117.0,week <> 17-20
11/17/2022 3:00,3537.01,1884.01,20.43,1884.17,525.83,0.0,0.0,0.0,593.62,835.73,300.22,466.14,204.97,198.88,129.84,28.55,20.43,5.04,0.0,15.64,,1.3,0.83,4.57,0.0,15.64,3622.97,42.12,11.63,492.8,5838.25,0.0,6331.05,0.3,-302.18,11.0,17.0,3.0,47.0,4.0,11173.0,1117.0,week <> 17-20
11/17/2022 4:00,3745.85,1886.49,22.65,1884.17,525.83,0.0,0.0,0.0,584.61,833.69,302.38,466.96,203.05,207.72,130.35,28.48,22.65,4.93,0.0,15.6,,1.53,1.28,4.58,0.0,15.6,3583.43,41.66,11.63,404.8,5857.5,0.0,6262.3,0.3,-84.78,11.0,17.0,4.0,47.0,4.0,11174.0,1117.0,week <> 17-20
11/17/2022 5:00,3699.58,1888.97,21.83,1884.17,525.83,0.0,0.0,0.0,575.6,834.3,300.02,467.78,198.78,207.88,129.48,28.56,21.83,4.99,0.0,15.56,,1.41,1.36,4.61,0.0,15.56,3494.21,40.62,11.63,312.4,5863.0,0.0,6175.4,0.3,-125.13,11.0,17.0,5.0,47.0,4.0,11175.0,1117.0,week <> 17-20
11/17/2022 6:00,3674.25,1890.83,21.78,1884.17,525.83,0.0,0.0,0.0,566.59,836.69,302.23,468.6,198.28,195.66,129.77,28.56,21.78,5.32,0.0,15.5,,1.38,1.02,4.53,0.0,15.5,3694.79,42.68,11.55,233.2,5904.25,0.0,6137.45,0.3,-145.7,11.0,17.0,6.0,47.0,4.0,11176.0,1117.0,week <> 17-20
11/17/2022 7:00,3682.08,1891.19,21.6,1884.17,525.83,0.0,0.0,0.0,557.58,836.89,301.14,469.43,198.46,193.7,129.33,28.96,21.6,5.26,0.0,15.37,,1.26,1.28,4.53,0.0,15.37,3688.06,42.35,11.48,369.6,5915.25,0.0,6284.85,0.3,-129.41,11.0,17.0,7.0,47.0,4.0,11177.0,1117.0,week <> 17-20
11/17/2022 8:00,3638.11,1891.48,21.37,1884.17,525.83,0.0,0.0,0.0,541.93,839.76,304.98,470.26,199.51,170.83,125.07,29.05,21.37,5.17,0.0,15.23,,1.42,0.91,4.42,0.0,15.23,3539.49,40.61,11.47,532.4,5931.75,0.0,6464.15,0.3,-160.89,11.0,17.0,8.0,47.0,4.0,11178.0,1117.0,week <> 17-20
11/17/2022 9:00,3499.13,1891.76,21.25,1884.17,525.83,0.0,0.0,0.0,492.73,793.09,253.9,471.53,135.71,152.47,122.95,29.09,21.25,4.92,0.0,15.09,,1.26,1.06,4.4,0.0,15.09,3569.5,40.94,11.47,268.4,5940.0,0.0,6208.4,0.3,-204.28,11.0,17.0,9.0,47.0,4.0,11179.0,1117.0,week <> 17-20
11/17/2022 10:00,3400.79,1892.05,19.75,1884.17,525.83,0.0,0.0,0.0,475.82,827.94,289.55,472.99,119.14,151.45,122.72,29.01,19.75,4.93,0.0,14.95,,1.18,1.16,4.36,0.0,14.95,3549.99,40.72,11.47,448.8,5923.5,0.0,6372.3,0.3,-320.85,11.0,17.0,10.0,47.0,4.0,111710.0,1117.0,week <> 17-20
11/17/2022 11:00,3494.28,1889.57,20.73,1884.17,525.83,0.0,0.0,0.0,489.37,845.1,303.5,473.81,116.14,154.68,123.73,29.0,20.73,4.92,0.0,14.46,,1.36,0.89,4.31,0.0,14.46,3428.35,39.59,11.55,470.8,5918.0,0.0,6388.8,0.3,-255.59,11.0,17.0,11.0,47.0,4.0,111711.0,1117.0,week <> 17-20
11/17/2022 12:00,3592.53,1883.23,20.97,1884.17,525.83,0.0,0.0,0.0,612.01,829.84,299.71,471.95,114.53,276.95,123.36,28.86,20.97,5.61,0.0,13.56,,1.21,1.12,4.17,0.0,13.56,3559.14,41.17,11.57,272.8,5909.75,0.0,6182.55,0.3,-258.38,11.0,17.0,12.0,47.0,4.0,111712.0,1117.0,week <> 17-20
11/17/2022 13:00,3611.44,1877.39,20.84,1884.17,525.83,0.0,0.0,0.0,616.35,832.98,300.73,469.78,116.6,279.22,120.82,28.8,20.84,5.54,0.0,12.75,,1.51,1.04,4.06,0.0,12.75,3525.1,40.96,11.62,272.8,5874.0,0.0,6146.8,0.3,-241.12,11.0,17.0,13.0,47.0,4.0,111713.0,1117.0,week <> 17-20
11/17/2022 14:00,3588.88,1871.38,21.0,1884.17,525.83,3.36,0.0,3.36,588.1,827.72,300.79,467.63,125.9,265.95,116.91,34.63,21.0,4.96,0.0,12.37,,1.15,1.41,4.05,0.0,12.37,3485.48,40.5,11.62,409.2,5860.25,0.0,6269.45,0.3,-227.51,11.0,17.0,14.0,47.0,4.0,111714.0,1117.0,week <> 17-20
11/17/2022 15:00,3588.38,1861.98,20.72,1884.17,525.83,7.39,2.88,10.27,569.33,845.65,327.97,460.86,137.21,276.39,114.49,28.77,20.72,4.78,0.0,14.63,,1.27,1.06,4.28,0.0,14.63,3525.27,40.97,11.62,426.8,5852.0,0.0,6278.8,0.3,-224.68,11.0,17.0,15.0,47.0,4.0,111715.0,1117.0,week <> 17-20
11/17/2022 16:00,3778.93,1863.63,22.7,1884.17,525.83,0.0,0.0,0.0,597.08,853.1,334.82,456.16,138.0,275.77,115.41,28.84,22.7,4.68,0.0,14.97,,1.43,1.29,4.43,0.0,14.97,3530.78,40.86,11.57,396.0,5874.0,0.0,6270.0,0.3,-60.71,11.0,17.0,16.0,47.0,4.0,111716.0,1117.0,week <> 17-20
11/17/2022 17:00,3707.21,1865.28,22.01,1884.17,525.83,0.0,0.0,0.0,601.11,838.4,334.77,436.69,138.36,281.44,116.21,28.8,22.01,4.65,0.0,15.32,,1.37,0.96,4.46,0.0,15.32,3568.67,40.84,11.44,272.8,5909.75,0.0,6182.55,0.31,-123.41,11.0,17.0,17.0,47.0,4.0,111717.0,1117.0,week 17-20
11/17/2022 18:00,3731.06,1866.93,23.38,1884.17,525.83,0.0,0.0,0.0,604.6,734.45,299.41,384.66,140.4,276.11,116.21,28.82,23.38,4.6,0.0,15.66,,1.52,1.52,4.42,0.0,15.66,3618.19,41.41,11.45,215.6,5942.75,0.0,6158.35,0.31,-0.76,11.0,17.0,18.0,47.0,4.0,111718.0,1117.0,week 17-20
11/17/2022 19:00,3721.4,1868.57,22.92,1884.17,525.83,0.0,0.0,0.0,608.09,762.61,325.52,389.15,140.74,276.02,114.77,28.88,22.92,4.59,0.0,16.01,,1.5,1.07,4.37,0.0,16.01,3598.38,41.19,11.45,123.2,5975.75,0.0,6098.95,0.31,-43.7,11.0,17.0,19.0,47.0,4.0,111719.0,1117.0,week 17-20
11/17/2022 20:00,3726.0,1870.22,22.65,1884.17,525.83,0.0,0.0,0.0,611.58,788.72,327.29,405.53,142.95,284.5,114.47,28.86,22.65,4.43,0.0,16.35,,1.41,0.98,4.31,0.0,16.35,3578.8,40.98,11.45,176.0,5997.75,0.0,6173.75,0.31,-70.35,11.0,17.0,20.0,47.0,4.0,111720.0,1117.0,week 17-20
11/17/2022 21:00,3724.39,1871.87,22.45,1884.17,525.83,0.0,0.0,0.0,615.06,810.68,320.63,421.24,145.9,281.21,114.0,28.94,22.45,4.33,0.0,16.69,,1.41,0.81,4.2,0.0,16.69,3621.03,41.94,11.58,8.8,6011.5,74.8,5945.5,0.31,-99.05,11.0,17.0,21.0,47.0,4.0,111721.0,1117.0,week <> 17-20
11/17/2022 22:00,3685.71,1873.46,22.01,1884.17,525.83,0.0,0.0,0.0,613.14,814.26,322.52,422.01,148.4,281.69,114.03,28.89,22.01,4.34,0.0,16.84,,1.31,1.09,4.17,0.0,16.84,3574.93,41.53,11.62,149.6,6028.0,0.0,6177.6,0.31,-140.98,11.0,17.0,22.0,47.0,4.0,111722.0,1117.0,week <> 17-20
11/17/2022 23:00,3762.87,1870.45,22.79,1884.17,525.83,0.0,0.0,0.0,606.13,814.89,323.57,421.38,147.65,285.51,115.12,28.92,22.79,4.35,0.0,16.85,,1.59,0.8,4.19,0.0,16.85,3684.32,42.8,11.62,127.6,6033.5,8.8,6152.3,0.31,-54.43,11.0,17.0,23.0,47.0,4.0,111723.0,1117.0,week <> 17-20
11/18/2022 0:00,3664.98,1864.52,21.83,1919.58,387.92,0.0,0.0,0.0,599.11,806.12,318.12,421.65,147.71,285.42,115.04,28.78,21.83,4.31,0.0,16.85,,1.3,0.99,4.17,0.0,16.85,3604.86,41.88,11.62,48.4,6044.5,132.0,5960.9,0.31,7.3,11.0,18.0,0.0,47.0,5.0,11180.0,1118.0,week <> 17-20
11/18/2022 1:00,3671.05,1858.6,22.07,1919.58,387.92,0.0,0.0,0.0,592.1,810.91,320.61,424.93,144.99,286.19,114.76,28.74,22.07,4.32,0.0,16.85,,1.41,1.27,4.21,0.0,16.85,3724.43,43.28,11.62,70.4,6052.75,35.2,6087.95,0.31,21.53,11.0,18.0,1.0,47.0,5.0,11181.0,1118.0,week <> 17-20
11/18/2022 2:00,3743.91,1852.68,24.04,1919.58,387.92,0.0,0.0,0.0,558.92,793.8,308.07,427.25,142.52,242.95,117.61,30.26,24.04,4.06,0.0,16.86,,1.54,1.2,4.24,0.0,16.86,3774.18,43.86,11.62,92.4,6069.25,30.8,6130.85,0.31,150.59,11.0,18.0,2.0,47.0,5.0,11182.0,1118.0,week <> 17-20
11/18/2022 3:00,3648.29,1846.76,23.44,1919.58,387.92,0.0,0.0,0.0,533.85,800.03,313.0,425.57,146.08,196.97,119.0,27.93,23.44,3.62,0.0,16.86,,1.38,0.91,4.19,0.0,16.86,3794.08,44.09,11.62,70.4,6083.0,0.0,6153.4,0.31,79.73,11.0,18.0,3.0,47.0,5.0,11183.0,1118.0,week <> 17-20
11/18/2022 4:00,3596.91,1840.84,22.82,1919.58,387.92,0.0,0.0,0.0,532.13,785.44,312.41,418.08,148.8,197.16,118.18,27.82,22.82,3.58,0.0,16.87,,1.41,0.86,4.2,0.0,16.87,3803.92,44.21,11.62,140.8,6099.5,30.8,6209.5,0.32,50.6,11.0,18.0,4.0,47.0,5.0,11184.0,1118.0,week <> 17-20
11/18/2022 5:00,3501.56,1834.91,21.83,1919.58,387.92,0.0,0.0,0.0,529.46,789.4,308.59,417.97,146.73,195.13,118.41,27.83,21.83,3.65,0.0,16.87,,1.22,1.15,4.37,0.0,16.87,3841.69,44.58,11.6,83.6,6107.75,22.0,6169.35,0.32,-40.13,11.0,18.0,5.0,47.0,5.0,11185.0,1118.0,week <> 17-20
11/18/2022 6:00,3727.25,1829.3,24.54,1919.58,387.92,0.0,0.0,0.0,526.79,790.18,314.12,420.43,147.32,200.8,119.19,27.89,24.54,3.53,0.0,16.49,,1.86,1.26,4.39,0.0,16.49,3777.45,43.37,11.48,44.0,6107.75,35.2,6116.55,0.32,193.06,11.0,18.0,6.0,47.0,5.0,11186.0,1118.0,week <> 17-20
11/18/2022 7:00,3721.59,1835.52,23.51,1919.58,387.92,0.0,0.0,0.0,524.12,797.88,314.6,425.18,144.06,197.98,115.68,28.83,23.51,3.59,0.0,15.74,,1.56,1.38,4.4,0.0,15.74,3519.45,40.38,11.47,35.2,6107.75,118.8,6024.15,0.32,176.15,11.0,18.0,7.0,47.0,5.0,11187.0,1118.0,week <> 17-20
11/18/2022 8:00,3568.47,1847.75,21.46,1919.58,387.92,0.0,0.0,0.0,521.46,826.64,325.15,432.25,139.48,199.94,115.99,28.95,21.46,3.5,0.0,14.99,,1.16,1.57,4.38,0.0,14.99,3381.0,38.78,11.47,4.4,6096.75,114.4,5986.75,0.32,-15.3,11.0,18.0,8.0,47.0,5.0,11188.0,1118.0,week <> 17-20
11/18/2022 9:00,3597.76,1859.98,21.5,1919.58,387.92,0.0,0.0,0.0,518.79,823.35,319.91,436.92,141.83,194.48,116.75,29.01,21.5,3.53,0.0,14.25,,1.1,1.77,4.43,0.0,14.25,3282.03,37.65,11.47,88.0,6094.0,17.6,6164.4,0.32,7.73,11.0,18.0,9.0,47.0,5.0,11189.0,1118.0,week <> 17-20
11/18/2022 10:00,3578.45,1868.35,21.36,1919.58,387.92,0.0,0.0,0.0,516.54,831.04,324.84,439.07,141.26,179.42,115.67,28.88,21.36,3.73,0.0,13.64,,1.31,1.79,4.35,0.0,13.64,3450.39,39.58,11.47,30.8,6099.5,52.8,6077.5,0.32,-25.39,11.0,18.0,10.0,47.0,5.0,111810.0,1118.0,week <> 17-20
11/18/2022 11:00,3451.89,1866.44,20.57,1919.58,387.92,0.0,0.0,0.0,515.8,805.21,295.76,437.96,140.61,176.71,114.68,28.87,20.57,3.87,0.0,13.52,,1.19,1.41,4.32,0.0,13.52,3707.74,42.53,11.47,35.2,6091.25,66.0,6060.45,0.32,-123.47,11.0,18.0,11.0,47.0,5.0,111811.0,1118.0,week <> 17-20
11/18/2022 12:00,3578.94,1864.43,21.95,1919.58,387.92,0.0,0.0,0.0,515.19,822.57,314.16,437.06,136.47,175.37,113.28,28.88,21.95,3.79,0.0,13.43,,1.23,1.75,4.26,0.0,13.43,3568.87,40.92,11.47,132.0,6088.5,61.6,6158.9,0.32,-11.16,11.0,18.0,12.0,47.0,5.0,111812.0,1118.0,week <> 17-20
11/18/2022 13:00,3540.61,1862.42,21.35,1919.58,387.92,0.0,0.0,0.0,514.59,819.37,310.41,436.15,135.01,176.26,111.92,28.79,21.35,3.72,0.0,13.35,,1.31,1.52,4.14,0.0,13.35,3471.36,39.83,11.47,13.2,6072.0,176.0,5909.2,0.31,-43.69,11.0,18.0,13.0,47.0,5.0,111813.0,1118.0,week <> 17-20
11/18/2022 14:00,3501.71,1860.41,20.73,1919.58,387.92,0.0,0.0,0.0,513.98,805.3,314.74,426.84,138.16,183.37,110.6,28.82,20.73,3.51,0.0,13.26,,1.21,1.35,4.06,0.0,13.26,3580.44,41.1,11.48,101.2,6052.75,39.6,6114.35,0.31,-65.9,11.0,18.0,14.0,47.0,5.0,111814.0,1118.0,week <> 17-20
11/18/2022 15:00,3541.12,1855.11,21.7,1919.58,387.92,0.0,0.0,0.0,512.57,800.92,325.52,414.86,141.74,184.89,110.38,28.76,21.7,3.49,0.0,13.25,,1.19,1.69,4.08,0.0,13.25,3658.79,41.97,11.47,206.8,6036.25,0.0,6243.05,0.31,-15.41,11.0,18.0,15.0,47.0,5.0,111815.0,1118.0,week <> 17-20
11/18/2022 16:00,3553.21,1864.41,21.92,1919.58,387.92,0.0,0.0,0.0,507.99,787.28,319.7,402.4,138.48,186.29,111.0,28.92,21.92,3.63,0.0,13.25,,1.41,1.75,4.16,0.0,13.25,3658.8,41.98,11.47,264.0,6030.75,0.0,6294.75,0.31,5.61,11.0,18.0,16.0,47.0,5.0,111816.0,1118.0,week <> 17-20
11/18/2022 17:00,3597.82,1876.07,22.75,1919.58,387.92,0.0,0.0,0.0,503.66,768.67,324.47,391.56,136.8,188.33,111.11,28.92,22.75,3.6,0.0,13.31,,1.31,0.92,4.23,0.0,13.31,3687.87,42.28,11.47,198.0,6022.5,35.2,6185.3,0.31,61.5,11.0,18.0,17.0,47.0,5.0,111817.0,1118.0,week 17-20
11/18/2022 18:00,3651.93,1888.29,23.25,1919.58,387.92,0.0,0.0,0.0,509.69,770.18,322.89,392.13,136.54,191.96,110.17,28.98,23.25,3.58,0.0,15.85,,1.47,0.94,4.31,0.0,15.85,3588.78,41.15,11.47,259.6,6047.25,0.0,6306.85,0.31,95.85,11.0,18.0,18.0,47.0,5.0,111818.0,1118.0,week 17-20
11/18/2022 19:00,3627.91,1889.49,22.92,1919.58,387.92,0.0,0.0,0.0,515.3,750.06,324.8,372.09,133.79,189.1,110.43,28.99,22.92,3.59,0.0,16.18,,1.42,0.8,4.47,0.0,16.18,3440.41,39.45,11.47,96.8,6063.75,4.4,6156.15,0.31,85.15,11.0,18.0,19.0,47.0,5.0,111819.0,1118.0,week 17-20
11/18/2022 20:00,3614.79,1890.38,23.24,1919.58,387.92,0.0,0.0,0.0,516.39,725.54,327.93,348.0,129.56,185.85,111.1,29.05,23.24,3.66,0.0,16.5,,1.39,0.9,4.43,0.0,16.5,3390.85,38.88,11.47,127.6,6083.0,8.8,6201.8,0.31,94.57,11.0,18.0,20.0,47.0,5.0,111820.0,1118.0,week 17-20
11/18/2022 21:00,3639.35,1891.26,23.76,1919.58,387.92,0.0,0.0,0.0,517.28,726.62,326.34,353.45,127.21,186.15,110.95,29.1,23.76,3.65,0.0,16.82,,1.37,1.19,4.27,0.0,16.82,3361.6,38.56,11.47,167.2,6102.25,52.8,6216.65,0.31,116.28,11.0,18.0,21.0,47.0,5.0,111821.0,1118.0,week <> 17-20
11/18/2022 22:00,3587.47,1892.14,23.13,1919.58,387.92,0.0,0.0,0.0,518.17,737.63,335.93,350.88,123.35,180.5,109.8,29.1,23.13,3.76,0.0,17.14,,1.53,0.99,4.26,0.0,17.14,3322.83,38.52,11.59,105.6,6116.0,4.4,6217.2,0.31,51.62,11.0,18.0,22.0,47.0,5.0,111822.0,1118.0,week <> 17-20
11/18/2022 23:00,3700.74,1893.03,24.39,1919.58,387.92,0.0,0.0,0.0,519.06,724.88,325.52,354.18,123.84,182.38,110.8,29.08,24.39,3.73,0.0,17.46,,1.59,1.56,4.25,0.0,17.46,2958.56,34.45,11.64,8.8,6127.0,105.6,6030.2,0.31,175.85,11.0,18.0,23.0,47.0,5.0,111823.0,1118.0,week <> 17-20
11/19/2022 0:00,3622.22,1893.91,23.41,1990.0,182.08,0.0,0.0,0.0,519.95,728.65,327.72,355.0,126.18,182.11,109.7,29.1,23.41,3.71,0.0,17.78,,1.35,0.88,4.33,0.0,17.78,2879.07,33.54,11.65,4.4,6135.25,105.6,6034.05,0.31,297.63,11.0,19.0,0.0,47.0,6.0,11190.0,1119.0,wknd
11/19/2022 1:00,3736.38,1902.11,24.78,1990.0,182.08,0.0,0.0,0.0,517.92,729.48,329.74,347.61,125.83,181.69,110.81,29.06,24.78,3.77,0.0,17.06,,1.68,1.21,4.27,0.0,17.06,2879.51,33.6,11.67,88.0,6129.75,4.4,6213.35,0.31,404.79,11.0,19.0,1.0,47.0,6.0,11191.0,1119.0,wknd
11/19/2022 2:00,3796.39,1903.94,25.62,1990.0,182.08,0.0,0.0,0.0,510.83,725.47,325.6,352.96,123.89,180.95,110.82,29.14,25.62,3.83,0.0,17.14,,1.8,1.78,4.26,0.0,17.14,2789.96,32.57,11.67,8.8,6135.25,88.0,6056.05,0.31,474.07,11.0,19.0,2.0,47.0,6.0,11192.0,1119.0,wknd
11/19/2022 3:00,3812.28,1905.4,24.17,1990.0,182.08,0.0,0.0,0.0,509.57,840.23,336.43,441.83,123.36,182.21,111.12,29.17,24.17,3.81,0.0,17.17,,1.72,1.17,4.29,0.0,17.17,2750.24,32.11,11.68,0.0,6143.5,259.6,5883.9,0.31,374.99,11.0,19.0,3.0,47.0,6.0,11193.0,1119.0,wknd
11/19/2022 4:00,3819.83,1906.85,24.58,1990.0,182.08,0.0,0.0,0.0,511.86,846.7,328.3,453.09,121.49,181.43,112.17,28.85,24.58,3.85,0.0,17.2,,1.68,1.47,4.26,0.0,17.2,2690.57,31.42,11.68,0.0,6143.5,391.6,5751.9,0.31,372.33,11.0,19.0,4.0,47.0,6.0,11194.0,1119.0,wknd
11/19/2022 5:00,3870.81,1908.31,24.86,1990.0,182.08,0.0,0.0,0.0,514.16,854.69,330.15,455.34,119.8,179.82,111.84,29.04,24.86,3.88,0.0,17.23,,1.72,1.39,4.27,0.0,17.23,2720.5,31.78,11.68,0.0,6165.5,448.8,5716.7,0.31,411.56,11.0,19.0,5.0,47.0,6.0,11195.0,1119.0,wknd
11/19/2022 6:00,3794.42,1919.37,24.43,1990.0,182.08,0.0,0.0,0.0,517.34,854.16,329.83,457.41,123.27,182.33,112.1,29.12,24.43,3.76,0.0,16.79,,1.62,1.19,4.32,0.0,16.79,2700.11,31.48,11.66,0.0,6171.0,259.6,5911.4,0.31,321.47,11.0,19.0,6.0,47.0,6.0,11196.0,1119.0,wknd
11/19/2022 7:00,3557.01,1936.13,21.06,1990.0,182.08,0.0,0.0,0.0,535.62,817.02,330.52,417.2,129.34,187.83,111.92,29.16,21.06,3.66,0.0,16.28,,1.39,1.55,4.38,0.0,16.28,2681.92,30.93,11.53,0.0,6179.25,233.2,5946.05,0.31,86.16,11.0,19.0,7.0,47.0,6.0,11197.0,1119.0,wknd
11/19/2022 8:00,3402.6,1931.87,20.5,1990.0,182.08,0.0,0.0,0.0,552.41,694.01,334.98,317.58,131.83,188.91,110.7,52.13,20.5,3.71,0.0,16.53,,1.43,1.52,4.31,0.0,16.53,2677.81,30.71,11.47,0.0,6190.25,277.2,5913.05,0.31,42.22,11.0,19.0,8.0,47.0,6.0,11198.0,1119.0,wknd
11/19/2022 9:00,3311.11,1927.62,20.57,1990.0,182.08,0.0,0.0,0.0,507.87,649.57,318.56,295.01,130.12,185.3,110.41,39.82,20.57,3.72,0.0,16.78,,1.19,1.08,4.32,0.0,16.78,2707.14,31.01,11.46,0.0,6272.75,382.8,5889.95,0.31,43.96,11.0,19.0,9.0,47.0,6.0,11199.0,1119.0,wknd
